title,rating,price,rating counter,sold,description,shop name,url,store location
Sony WH-1000XM5 / WH1000XM5 / WH1000 XM5 Noise Cancelling Headphone - Black,4.9,Rp4.499.000,247,500,"*) Garansi resmi 12 bulan Sony Indonesia*) Garansi langsung ganti baru jika rusak fungsi selama 2x24 jam sejak barang diterima dan transaksi belum diselesaikan==================================================Sony WH-1000XM5 / WH1000XM5 / WH1000 XM5 Noise Cancelling HeadphoneInfo Variant :Black / Silver = Headphone onlyBlack / Silver + Stand = Bundling headphone standBlack / Silver + XB13 = Bundling speaker XB13Improved NC performanceThe improvement of the processing power of the chip have enabled NC processing with low delay against noise, and improved NC performance in the high frequency range where lower delay processing is required.Multi-Noise Sensor Technology, featuring 4 microphones on each earcup, captures ambient noise more accurately.A noise reduction system enabled by AI-based machine learning algorithms Wind noise reduction structure reduces windnoise from your voice during phone call and when you enjoying music with NC/ASM mode.Headphone Type: Closed, dynamicDriver Unit: 30mmMagnet: NeodymiumImpedance(OHM): 48 ohm(1kHz) (when connecting via the headphone cable with the unit turned on) , 16 ohm(1kHz) (when connecting via the headphone cable with the unit turned off)Frequency Response: 4 Hz - 40,000 Hz (JEITA)Frequency Response (Active Operation): 4 Hz - 40,000 HzSensitivity (DB/MW):102dB(1kHz) / mW (when connecting via the headphone cable with the unit turned on) , 100dB / mW(1kHz) (when connecting via the headphone cable with the unit turned off)Volume Control: Touch SensorCord Type: Single-sided (detachable)Cord Leght: approx. 1.2mWearing Syle: Over EarDsee Extreme: YesPassive Operation: YesAmbient Sound mode: YesBattery Charge Time: Approx. 3.5 hrsBattery Charge Method: USBBattery Life(Continous Music Playback Time): Max. 30 hrs (NC ON) , Max. 40 hrs (NC OFF)Battery Life(Continous Communication Time): Max. 24 hrs (NC ON) , Max. 32 hrs (NC OFF)Bluetooth SpecsBluetooth Version: Version5.2Effective Range: 10m",ZTH Official,https://www.tokopedia.com/zthofficial/sony-wh-1000xm5-wh1000xm5-wh1000-xm5-noise-cancelling-headphone-black?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Jakarta Utara
BEHRINGER HPM1000 HEADPHONE MONITORING - HPM1000 Silver,4.9,Rp255.300,284,500,"Behringer HPM1000 Headphone Monitoring - Multi Purpose Headphone.ORIGINAL. GARANSI.Panjang kabel: 2meter. Sudah dilengkapi adapter.Tersedia warna Silver dan Hitam.FITUR:- Frekuensi Respons ultra lebar- High dynamic range- High Resolution Capsule- 1/8 ""konektor plus 1/4"" adaptor disertakan- Kabel satu sisi-  Ear cup berbentuk oval- Headband yang nyamanGARANSI 1 TAHUN.UNTUK KLAIM GARANSI WAJIB VIDEO UNBOXING DAN BINTANG 5.BINTANG 1-3 DAN TANPA VIDEO UNBOXING TIDAK AKAN KAMI LAYANI.PACKING WITH BUBBLEWRAP.MEMBELI BERARTI SETUJU.",GH MUSIC STORE,https://www.tokopedia.com/ghmusicgraharaya/behringer-hpm1000-headphone-monitoring-hpm1000-silver?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Kota Tangerang Selatan
Headphone Bluetooth Wireless P9 Headset Gaming Hifi Bass Original - Hijau,4.6,Rp39.400,445,1000,Keterangan:Nama produk: Headset bluetooth-kompatibelJenis: HeadphoneJarak transmisi: 10mKapasitas baterai: 400mAhSensitivitas: 105 ± 3dbDiameter tanduk: 40mmWaktu bermain: Sekitar 10 jamWaktu siaga: Sekitar 120 jamWaktu pengisian daya: Sekitar 2 jamMikrofon Built-in: YaKartu TF: SupportPort pengisian daya: USBPenggantian lagu: Dukungan (pintasan)Penyesuaian Volume: Dukungan (tekan lama tombol fungsi)Jawab panggilan/tutup panggilan: Dukungan (tekan singkat)Antarmuka I/O Audio: mendukungDaftar kemasan:1 x Headset yang kompatibel dengan Bluetooth1 x kabel pengisian daya,PINZY Official Store,https://www.tokopedia.com/pinzyofficial/headphone-bluetooth-wireless-p9-headset-gaming-hifi-bass-original-hijau-e9978?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Jakarta Barat
THINKPLUS X HYUNDAI H05 HEAPHONE BLUETOOTH HIFI WIRELESS HEADSET EARPHONE - Putih,4.9,Rp139.000,292,500,"HY-EAR-H05-BK  HY-EAR-H05-BG  HY-EAR-H05-WH   Notes :  - Harap pastikan pesanan sudah sesuai sebelum check out.  - Produk tidak dapat ditukar size / warna / model.-  Untuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.  - Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik Sebelum klik ""Pesanan Diterima"".Keunggulan produk :- Dual koneksi dapat menggunakan bluetooth dan kabel AUX jack audio 3.5mm- Support HiFi Stereo yang membuat suara musik lebih detail dan nyaman ditelinga- kompatibel dengan banyak perangkat Android atau IOS.- Mudah dilipat dan disesuaikan, Lebih hemat ruang penyimpanan.- Dengan kulit protein dan bantalan busa tanpa tekanan, fleksibel dan tahan lama.- Nyaman dipakai , dengan masa pakai baterai yang kuat dan designnya yang ringan- Diafragma coil berukuran besar, 40mm, menghasilkan suara bass yang powerfullSpesifikasi:Model : Thinkplus x Hyundai H05 Headphone Bluetooth Hifi Wireless Headset EarphoneBluetooth version : 5.3Transmission distance: 10M (tanpa hambatan)Frequency range : 20-20000HzKapasitas baterai : 250mAhLama pengecasan : 2.5 JamLama penggunaan : 13 jam volume 60% (volume, hambatan dan sinyal dapat mempengaruhi lama pemakaian).Port Charger : Type-CBerat produk : 168,5gramIsi Kemasan :1*Thinkplus x Hyundai H05 Headphone Bluetooth Hifi Wireless Headset Earphone1* Charger USB A to CGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna = garansi void)",Thinkplus Official Store,https://www.tokopedia.com/thinkplus/thinkplus-x-hyundai-h05-heaphone-bluetooth-hifi-wireless-headset-earphone-putih-c69ab?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Kota Tangerang
Shokz OpenMove Bone Conduction Open Ear Bluetooth Sports Headphone - Grey,5,Rp1.169.000,288,750,"- Garansi TAM 2 Tahun- Barang Original SHOKZ dan Resmi TAM- Brand New In Box ( BNIB )- Ready Stock- Jika ada Kerusakan pada unit, kami akan bantu claim ke TAM secara GRATISToko Offline:Bisa langsung ambil di toko juga ya! Mampir langsung ke GeekyTech Offline StoreThe Bellezza Shopping Arcade Unit 208. Jl. Arteri Permata Hijau No.34, Kebayoran Lama Jakarta Selatan.CS: 0819-9228-3947 (WA Only)Shokz OpenMove BoneOpenMove was created with versatility in mind and designed for everyday use, bringing you the best-in-class bone conduction technology, our signature open-ear design, and comfortable, safe listening at a cost-effective price.Features:• Open-Ear Design• Staying Aware, Staying Safe• Pain Free Listening• Never Drop Off• Enhanced Audio• IP55 Water-resistant + Durable• 6-Hour Battery Life• Light Weight• 3 EQ Modes• Multipoint Pairing• Bluetooth 5.0• Type-C Charging Port",GeekyTech Official,https://www.tokopedia.com/geekytechofficia/shokz-openmove-bone-conduction-open-ear-bluetooth-sports-headphone-grey?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch%26whid%3D8137158,Jakarta Selatan
Sony WH-CH520 Wireless Bluetooth Headphone On Ear CH520 CH-520 - WHITE,5,Rp659.000,77,100,"Sony WH-CH520All-purpose for All day longFull function & Comfort HB with super long battery life,can be used all-purpose for all-day long! Good Sound quality and Customizable to your tasteWell-Balanced Sound Tuning/EQ Custom   (Headphones Connect app compatible) DSEE360 Reality Audio Compatible Enjoy music all day longBattery  life of up to 50H/ Quick charge of 3mins = 1.5HWearing comfort with lightweight,  head cushion and soft earpadsClear phone callBuilt-in  mic for call Hands-free callingEasy to connect, for all purposeMultipoint pairingFast Pair/Swift PairStylish designColor variation   (Black/White/Blue/Beige) Swivel design, easy for carryEasy operationEasy button operationVoice-assistant compatibleEco friendlyRecycled  plasticPlastic Free PackageSpesification:Color: Black, Blue, White, BeigeSound: - Well  Balanced Sound Tuning- EQ Custom- DSEE- 360 Reality AudioCall: Hands Free Calling with built-in mic & optimized side-toneBattery Life: 50HCharge Time: 10min -> 5.5H, 3min -> 1.5HApp: Yes (Headphones Connect App)Multi Point Connection: YesGaransi 1 tahun",Click & Go,https://www.tokopedia.com/clickandgo/sony-wh-ch520-wireless-bluetooth-headphone-on-ear-ch520-ch-520-white?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Kota Bandung
THINKPLUS TH10 HEADPHONE BLUETOOTH HEADSET EARPHONE V5.1 - Beige,4.9,Rp169.000,"11,7rb",10000,"LN-EAR-TH10-BK/WH/BG/PKNo Postel : 6041/SDPPI/2022Notes :Harap pastikan pesanan sudah sesuai sebelum check out.Produk tidak dapat ditukar size / warna / modelUntuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".NOTE:SAAT PENGGUNAAN MENGGUNAKAN KABEL AUX,FUNGSI TOMBOL DAN MIC PADA HEADPHONE TIDAK AKAN BERFUNGSIKeunggulan Produk :- Rasakan suara HIFI,3D dengan Dual power loudspeakers dan CVC microphones.- Audio AUX yang kompatibel dengan banyak perangkat android atau ios.- Nyaman dipakai lama, dengan masa pakai baterai yang kuat.Spesifikasi Produk :Bluetooth version : V5.1Bluetooth distance : 10mSpeaker size : 40mmFrequency range : 20Hz-20KHzImpedence of glass speaker : 32Ω ±15%Speaker sensitivity : 110dB±3dBMicrophone sensitivity : -42dB±3dBPlaying time : about 15 hours (50% volume)Battery capacity : 3.7V/300mAhKabel koneksi : 3.5mm audio cableCharging interface : Type CSurround : 9DBluetooth transmission distance : 10-15mBattery life : 8 hours of gaming, 12 hours of playbackButton Function :1. Play/Pause/Answer/Hang up2. Short press : Volume increase           Long press : Next song3. Short press : Volume reduction          Long press : Previous song4. Power on/off pairing5. Indicator light6. Charging port7. 3.5mm audio interface8. MicrophoneDimensi Produk :Berat Paket : 520grIsi paket :1* Bluetooth Headphone1* Charge Line type C1* 3.5mm Audio Cable1* User Manual (English)Garansi : Headphone TH10 garansi 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna garansi void)",Thinkplus Official Store,https://www.tokopedia.com/thinkplus/thinkplus-th10-headphone-bluetooth-headset-earphone-v5-1-beige-e7a6b?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Kota Tangerang
Headset Jete HB3 - Headphone HB 3 With Microphone - Original - Hitam,4.7,Rp56.900,1.520,2000,"GARANSI 2 TAHUN RUSAK GANTI BARU TUKAR SEPUASNYAKeuntungan membeli di JETE Indonesia:1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Barang Asli, Baru dan Bergaransi Resmi3. Selalu Ready Stock dan Siap Kirim4. Packing Aman dan Rapi5. Pengiriman Tepat Waktu6. Pelayanan Ramah dengan Product Knowledge yang Baik7. Proses Klaim Garansi Mudah & dibantu Hingga Selesai8. Banyak Bonus dan Voucher Cashback yang didapatkan9. Memiliki Cabang Toko Resmi Offline yang tersebar di seluruh IndonesiaMerk	         : JeteModel	         : HB3Driver Unit	: 40mmPlug Type	: 3.5mmFrequency Response	: 20-20KHZMicrophone	: YesWeight	        : 127gCable	        : 1,5mNoise Cancelling	: YesWarna	        : Hitam, MerahJete menghadirkan Headset keluaran terbaru yaitu Jete HB3 dengan design yang sangat ringan namun tetap mampu menghasilkan audio yang jernih khususnya saat anda melakukan panggilan suara. Jete Hb3 juga memiliki microphone yang dapat anda atur posisi sesuai selera.Jete Hb3 memiliki microphone yang bersifat adjustable sehingga dapat anda atur posisinya, selain itu microphone pada Hb3 juga sudah dibekali fitur Noise cancelling yang mampu mengurangi tingkat kebisingan yang masuk sehingga suara yang di hasilkan terdengar lebih jernih.Jete HB3 juga memiliki jack yang berfungsi sebagai audio dan juga microphone, anda dapat menancapkan saat melakukan panggilan maupun game online, design nya yang kecil dan ringan menjadikan Jete HB3 sangat nyaman untuk digunakan dalam jangka waktu yang lama.Hadir dengan 2 tampilan warna elegan yang mampu menunjang penampilan anda saat menggunakan nya, Jete Hb3 juga memiliki lapisan busa yang aman pada bagian earpad sehingga memberikan tingkat kenyamanan extra.Gunakan Jete HB3 dan rasakan kejernihan audio yang super jernih, dibekali kabel sepanjang 120cm untuk keleluasaan anda dalam berkomunikasi serta design minimalis sangat cocok untuk anak anak sampai orang dewasa.",JETE Indonesia,https://www.tokopedia.com/gojeteindonesia/headset-jete-hb3-headphone-hb-3-with-microphone-original-hitam?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch%26whid%3D16178163,Kota Bandung
KIIP WIRELESS CHOPIN TH80 HEADPHONE BLUETOOTH HIFI HEADSET EARPHONE - Hitam,4.9,Rp262.000,47,100,"KP-EAR-TH80-BK/WH/BGNotes :Harap pastikan pesanan sudah sesuai sebelum check out.Produk tidak dapat ditukar size / warna / model.Untuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".#SAAT PENGGUNAAN DENGAN KABEL AUX/JACK AUDIO ,FUNGSI TOMBOL PADA HEADPHONE TIDAK AKAN BERFUNGSIKeunggulan Produk :Audio AUX yang kompatibel dengan banyak perangkat android atau iosMemiliki design yang Simple dan dapat dilipat sehingga mudah disimpan dan dibawa kemana sajaMemory Foam tebal berkualitas tinggi yang nyaman dan aman untuk kulitSuara Musik Hifi support dengan smartphone, laptop dan komputerSpesifikasi Produk :Bluetooth version : V5.3Bluetooth distance : 10mSpeaker size : 40mmFrequency range : 20Hz-20KHzFrequency band : 2402MHz - 2480MHzImpedence of glass speaker : 32  15%Sensitivity : 93dB   3dBPlaying time : about 15 hours (50% volume, tiap device hasilnya berbeda-beda tergantung pada koneksi, jarak versi bluetooth dan gangguan sinyal seperti wifi, tembok dll)Battery capacity : 300 mAhCharging time : 2 - 2.5 HoursStandby time: 100 HoursKabel koneksi : 3.5mm audio cableBerat Paket : 500grIsi Kemasan: 1* KiiP Wireless TH80 Headphone BluetoothGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna = garansi void)",KIIP Official Store,https://www.tokopedia.com/kiip/kiip-wireless-chopin-th80-headphone-bluetooth-hifi-headset-earphone-hitam-e144c?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch%26whid%3D15596748,
Rexus Headset Gaming Vonix F90 - Putih,4.9,Rp209.000,71,100,"tambahkan EXTRA Kardus tambahan agar paket km lebih amanhttps://www.tokopedia.com/rexusid/extra-kardus-tambahan-khusus-produk-rexusjika di rasa masih kurang aman bs di tambahkan jg EXTRA Bubblehttps://www.tokopedia.com/rexusid/extra-bubble-tambahan-khusus-produk-rexusHeadset Gaming Rexus Vonix F90 menawarkan sejumlah fitur yang mumpuni. Tak hanya fitur, desainnya ringan yang nyaman dengan headband yang dapat disesuaikan memastikan kenyamanan sepanjang penggunaan. Dilengkapi mikrofon yang dapat dilepas untuk fleksibilita dan Anda dapat menghubungkannya ke berbagai perangkat berkat jack audio 3.5mm yang kompatibel. Kontrol volume yang halus dan tombol mute mikrofon satu sentuhan membuat pengaturan audio menjadi mudah. Kualitas suara yang jernih dan memikat diberikan oleh driver speaker magnetik berukuran 50mm. Headset ini juga dilengkapi dengan kabel tahan lama dan tersedia dalam dua opsi warna, yaitu hitam dan putih.Crystal Clear Sound Headset with High Quality DriverBaik Anda sedang bermain game, bekerja, atau sekadar bersantai, fitur ini memastikan bahwa setiap suara menghadirkan kejernihan dan ketepatan. Kualitas suara yang dihasilkan juga dipengaruhi oleh diameter driver 50mm. Detachable Microphone Headset Vonix F90 didukung dengan detachable microphone yang tentunya menambah gaya pengguna, sehingga di saat tidak diperlukan dapat disimpan. Tombol mikrofon senyap juga dapat dilakukan hanya dengan sekali sentuh. Ergonomic Design with One Directional Foldable FeatureHeadset ini memiliki Fitur lipat satu arah memungkinkan headset dapat dilipat ke satu arah tertentu, membuatnya lebih mudah disimpan atau dibawa saat tidak digunakan. SPESIFIKASISpeaker : 50mmImpedansi : 32+-15%ΩSensitivitas : 116db+-3dbRespon Frekuensi : 20Hz - 20KHzMikrofon : 6.0*2.7mmSensitivitas Mikrofon : -38+-3DbPanjang Kabel : 1,8mPort : 3,5mm",Rexus Official Store,https://www.tokopedia.com/rexusid/rexus-headset-gaming-vonix-f90-putih-1b6f3?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Jakarta Utara
"SONY WH-1000XM5 Noise Cancelling Bluetooth Headphone WH1000XM5 - Black, + STAND HEADSET",5,Rp4.499.000,116,100,"SONY WH-1000XM5 YOUR WORLD. NOTHING ELSE.With two processors controlling eight microphones, Auto NC Optimizer for automatically optimising noise cancelling based on your wearing conditions and environment, and a specially designed driver unit, WH-1000XM5 headphones with industry-leading noise cancelling1 rewrite the rules for distraction-free listening and call clarity.- Multi Noise Sensor technology- Multiple microphones, focused on your voice- Real-time restoration of all your compressed files General FeaturesHEADPHONE TYPE: Closed, dynamicDRIVER UNIT: 30mmMAGNET: NeodymiumIMPEDANCE (OHM): 48 ohm(1kHz) (when connecting via the headphone cable with the unit turned on) , 16 ohm(1kHz) (when connecting via the headphone cable with the unit turned off)FREQUENCY RESPONSE: 4 Hz - 40,000 Hz (JEITA)FREQUENCY RESPONSE (ACTIVE OPERATION): 4 Hz - 40,000 HzSENSITIVITIES (DB/MW):102dB(1kHz) / mW (when connecting via the headphone cable with the unit turned on) , 100dB / mW(1kHz) (when connecting via the headphone cable with the unit turned off)VOLUME CONTROL: Touch SensorCORD TYPE: Single-sided (detachable)CORD LENGTH: approx. 1.2mWEARING STYLE: Over EarDSEE EXTREME: YesPASSIVE OPERATION: YesAMBIENT SOUND MODE: YesBatteryBATTERY CHARGE TIME: Approx. 3.5 hrsBATTERY CHARGE METHOD: USBBATTERY LIFE(CONTINUOUS MUSIC PLAYBACK TIME): Max. 30 hrs (NC ON) , Max. 40 hrs (NC OFF)BATTERY LIFE(CONTINUOUS COMMUNICATION TIME): Max. 24 hrs (NC ON) , Max. 32 hrs (NC OFF)Bluetooth SpecificationBLUETOOTH VERSION: Version5.2EFFECTIVE RANGE: 10mFREQUENCY RANGE: 2.4GHz band (2.4000GHz-2.4835GHz)Noise CancellingPERSONAL NC OPTIMIZER: Auto NC OptimizerATMOSPHERIC PRESSURE OPTIMIZING: YesAMBIENT SOUND MODE: YesQUICK ATTENTION: YesWhat's In The BoxCarrying CaseConnection CableUSB CableGaransi 1 tahun",Click & Go,https://www.tokopedia.com/clickandgo/sony-wh-1000xm5-noise-cancelling-bluetooth-headphone-wh1000xm5-black-stand-headset-538f0?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Kota Bandung
ACOME 3D Subwoofer Headphones Transparent BlackWire Body Garansi ACE01 - ACE01,4.8,Rp27.900,1.246,2000,"ACOME 3D Subwoofer Headphones Powerfull Bass Transparent Black Wire Body Garansi Resmi 1 Tahun ACE01 Powerful Bass•	Composite diphragm speaker 14.2mm TPU + PEEK, powerfull bass, suara jernih dan stabil dengan tiga frekuensi Superior Fit & Comfort•	Desain over-the-ear yang nyaman dipakai dengan sudut 60°, membuatnya nyaman dipakai jangka lama Multi-Function Button Control & Microphone•	Mengatur volume suara lebih mudah dengan tombol kontrol pada kabel, dilengkapi dengan mikrofon internal Transparent Black Wire Body•	Anti kusut dan tahan tarikan •	Ujung kabel berlapis emas 3.5mm         •	Bahan TPE berelastisitas tinggi Ketentuan Garansi       1. Garansi 1 Tahun Tukar Baru Untuk Produk Tidak Berlaku Jika:           A. Tidak Ditemukan Adanya Kerusakan           B. Kerusakan Disebabkan Oleh Faktor Luar/Di Luar Kuasa           C. Kerusakan Akibat Dari Kesalahan Pemakaian (Terjatuh, Tergores, Ternoda, Pecah, Terkena Air, Dll.)      2. Syarat Klaim:           A. Unit Masih Dalam Masa Garansi Dan Sesuai Dengan Kebijakan Garansi Yang Telah Ditetapkan           B. Kelengkapan Dari Unit Harus Disertai Secara Lengkap (Dus, Kabel Charger, Buku Manual, Kartu Garansi, Dll)           C. Dilengkapi Dengan Nota Pembelian (Print Out History Pembelian) Dan Informasi Kerusakan Unit  Note: Hubungi Customer Service",Acome Indonesia,https://www.tokopedia.com/acomeindone/acome-3d-subwoofer-headphones-transparent-blackwire-body-garansi-ace01-ace01?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D202501151849300679B21DAC00C31B0I3R%26src%3Dsearch,Kab. Tangerang
